gid_n,possessions_seen,possessions_attached,n_away,n_home,pts_away,pts_home,expected_home,expected_away,attach_rate,home_point_error,away_point_error,possession_gap,pass_attach,pass_points,pass_balance,trusted,season_code
29700071,189,138,70.0,66.0,72.0,60.0,64.0,79.0,0.7301587301587301,-4.0,-7.0,4.0,False,False,True,False,97
29700072,181,181,90.0,88.0,80.0,87.0,87.00010846086276,80.00006983672094,1.0,-0.00010846086276217193,-6.983672093952009e-05,2.0,True,True,True,True,97
29700073,190,190,93.0,95.0,123.0,105.0,105.0,123.0,1.0,0.0,0.0,2.0,True,True,True,True,97
29700074,197,197,98.0,97.0,97.0,90.0,90.0,97.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700075,208,198,99.0,98.0,104.0,99.0,99.0,104.0,0.9519230769230769,0.0,0.0,1.0,False,True,True,False,97
29700076,218,218,107.0,109.0,97.0,132.0,132.0,97.0,1.0,0.0,0.0,2.0,True,True,True,True,97
29700077,189,189,92.0,94.0,78.0,86.0,86.00006013100695,77.99998429049411,1.0,-6.013100694701734e-05,1.5709505888139574e-05,2.0,True,True,True,True,97
29700078,206,206,103.0,101.0,96.0,104.0,104.0000170209153,96.00003883519629,1.0,-1.7020915294096994e-05,-3.883519629255261e-05,2.0,True,True,True,True,97
29700079,197,159,79.0,79.0,84.0,83.0,87.0,94.0,0.8071065989847716,-4.0,-10.0,0.0,False,False,True,False,97
29700080,178,141,71.0,67.0,68.0,72.0,69.0,70.0,0.7921348314606742,3.0,-2.0,4.0,False,False,True,False,97
29700081,184,184,90.0,91.0,88.0,93.0,92.99999778856593,90.00002700669404,1.0,2.211434065202411e-06,-2.00002700669404,1.0,True,False,True,False,97
29700082,188,188,92.0,93.0,82.0,101.0,101.0,82.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700083,169,169,82.0,85.0,88.0,88.0,89.0,87.0,1.0,-1.0,1.0,3.0,True,False,True,False,97
29700084,187,187,93.0,91.0,80.0,101.0,101.0,80.0,1.0,0.0,0.0,2.0,True,True,True,True,97
29700085,186,186,94.0,91.0,93.0,92.0,92.0,93.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700086,205,205,100.0,103.0,118.0,96.0,96.0,118.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700087,203,203,101.0,100.0,113.0,119.0,119.0,113.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700088,204,202,98.0,101.0,86.0,94.0,96.00004609065219,86.00002441151676,0.9901960784313726,-2.000046090652191,-2.4411516761801977e-05,3.0,False,False,True,False,97
29700089,199,199,99.0,98.0,115.0,89.0,89.0,115.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700090,192,154,76.0,75.0,78.0,57.0,57.0,78.0,0.8020833333333334,0.0,0.0,1.0,False,True,True,False,97
29700091,169,169,81.0,82.0,89.0,86.0,86.0,89.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700092,184,184,89.0,90.0,91.0,82.0,83.00001201316337,90.00000640315683,1.0,-1.0000120131633707,0.9999935968431686,1.0,True,False,True,False,97
29700093,181,181,91.0,87.0,115.0,99.0,99.9999753167519,114.0000978514594,1.0,-0.9999753167519003,0.999902148540599,4.0,True,False,True,False,97
29700094,185,185,91.0,92.0,80.0,98.0,98.0,80.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700095,192,192,96.0,94.0,95.0,103.0,103.0,95.0,1.0,0.0,0.0,2.0,True,True,True,True,97
29700096,186,186,94.0,92.0,102.0,71.0,71.0,102.0,1.0,0.0,0.0,2.0,True,True,True,True,97
29700097,182,182,88.0,92.0,85.0,74.0,74.0,85.0,1.0,0.0,0.0,4.0,True,True,True,True,97
29700098,213,213,107.0,102.0,92.0,87.0,88.0,91.0,1.0,-1.0,1.0,5.0,True,False,False,False,97
29700099,184,184,89.0,92.0,99.0,98.0,98.0,99.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700100,205,205,102.0,98.0,109.0,100.0,100.0,109.0,1.0,0.0,0.0,4.0,True,True,True,True,97
29700101,193,193,97.0,94.0,102.0,94.0,94.00031243868409,102.00025844873682,1.0,-0.000312438684090921,-0.0002584487368153532,3.0,True,True,True,True,97
29700102,166,166,82.0,82.0,89.0,95.0,95.0,89.0,1.0,0.0,0.0,0.0,True,True,True,True,97
29700103,198,142,71.0,70.0,75.0,72.0,70.0,72.0,0.7171717171717171,2.0,3.0,1.0,False,False,True,False,97
29700104,185,153,76.0,75.0,71.0,81.0,81.0,71.0,0.827027027027027,0.0,0.0,1.0,False,True,True,False,97
29700105,189,189,94.0,94.0,103.0,104.0,104.0,103.0,1.0,0.0,0.0,0.0,True,True,True,True,97
29700106,188,188,91.0,91.0,78.0,82.0,82.0,78.0,1.0,0.0,0.0,0.0,True,True,True,True,97
29700107,186,186,94.0,88.0,94.0,103.0,105.0,92.0,1.0,-2.0,2.0,6.0,True,False,False,False,97
29700108,212,212,104.0,104.0,113.0,103.0,102.9999999255405,113.00001337815195,1.0,7.445950700457615e-08,-1.3378151948018058e-05,0.0,True,True,True,True,97
29700109,176,176,86.0,85.0,104.0,110.0,110.0,104.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700110,258,199,97.0,99.0,103.0,103.0,103.0,104.0,0.7713178294573644,0.0,-1.0,2.0,False,False,True,False,97
29700111,185,185,93.0,91.0,87.0,114.0,114.0,87.0,1.0,0.0,0.0,2.0,True,True,True,True,97
29700112,206,206,102.0,102.0,107.0,101.0,101.00002555386348,107.00002976050975,1.0,-2.5553863480354266e-05,-2.976050974723421e-05,0.0,True,True,True,True,97
29700113,168,168,85.0,81.0,104.0,89.0,91.0,102.0,1.0,-2.0,2.0,4.0,True,False,True,False,97
29700114,184,91,45.0,44.0,34.0,48.0,48.0,30.0,0.4945652173913043,0.0,4.0,1.0,False,False,True,False,97
29700115,206,206,102.0,103.0,98.0,128.0,130.00014131288492,96.00002098042856,1.0,-2.000141312884921,1.999979019571441,1.0,True,False,True,False,97
29700116,180,133,65.0,66.0,77.0,54.0,52.0,78.0,0.7388888888888889,2.0,-1.0,1.0,False,False,True,False,97
29700117,198,191,89.0,95.0,84.0,89.0,90.0,84.0,0.9646464646464646,-1.0,0.0,6.0,False,False,False,False,97
29700118,187,187,92.0,88.0,70.0,79.0,79.0,70.0,1.0,0.0,0.0,4.0,True,True,True,True,97
29700119,175,175,87.0,86.0,83.0,79.0,77.0,85.0,1.0,2.0,-2.0,1.0,True,False,True,False,97
29700120,201,201,101.0,99.0,107.0,92.0,94.00000818496588,105.00000792790833,1.0,-2.0000081849658784,1.999992072091672,2.0,True,False,True,False,97
29700121,197,141,68.0,71.0,76.0,56.0,58.0,78.0,0.7157360406091371,-2.0,-2.0,3.0,False,False,True,False,97
29700122,200,200,99.0,99.0,94.0,109.0,109.0,94.0,1.0,0.0,0.0,0.0,True,True,True,True,97
29700123,181,181,88.0,89.0,83.0,89.0,89.0,83.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700124,174,174,87.0,84.0,77.0,72.0,72.0,77.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700125,188,188,90.0,93.0,94.0,96.0,96.0,94.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700126,206,206,103.0,100.0,95.0,121.0,121.0,95.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700127,187,164,81.0,80.0,80.0,110.0,110.0,78.0,0.8770053475935828,0.0,2.0,1.0,False,False,True,False,97
29700128,191,185,90.0,93.0,72.0,116.0,120.01160814473005,74.98850034730194,0.9685863874345549,-4.011608144730047,-2.9885003473019367,3.0,False,False,True,False,97
29700129,185,185,90.0,93.0,94.0,112.0,112.0,94.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700130,198,193,93.0,94.0,89.0,94.0,94.0,89.0,0.9747474747474747,0.0,0.0,1.0,False,True,True,False,97
29700131,206,156,78.0,75.0,92.0,76.0,74.0,91.0,0.7572815533980582,2.0,1.0,3.0,False,False,True,False,97
29700132,183,183,90.0,89.0,79.0,87.0,87.0,79.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700133,195,195,94.0,98.0,81.0,98.0,95.0,84.0,1.0,3.0,-3.0,4.0,True,False,True,False,97
29700134,182,117,60.0,54.0,62.0,61.0,61.0,61.0,0.6428571428571429,0.0,1.0,6.0,False,False,False,False,97
29700135,172,172,85.0,86.0,97.0,92.0,92.0,97.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700136,183,183,89.0,92.0,107.0,91.0,90.0,108.0,1.0,1.0,-1.0,3.0,True,False,True,False,97
29700137,188,188,94.0,92.0,95.0,102.0,102.0,95.0,1.0,0.0,0.0,2.0,True,True,True,True,97
29700138,206,206,101.0,104.0,100.0,108.0,108.0,100.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700139,194,194,95.0,98.0,88.0,95.0,97.0,86.0,1.0,-2.0,2.0,3.0,True,False,True,False,97
29700140,191,191,96.0,93.0,113.0,122.0,122.0,113.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700141,193,135,68.0,66.0,56.0,79.0,77.0,56.0,0.6994818652849741,2.0,0.0,2.0,False,False,True,False,97
29700142,218,214,108.0,102.0,95.0,93.0,92.99997323092116,95.99999079646416,0.981651376146789,2.676907884335833e-05,-0.9999907964641608,6.0,False,False,False,False,97
29700143,194,194,99.0,94.0,89.0,106.0,108.0,87.0,1.0,-2.0,2.0,5.0,True,False,False,False,97
29700144,217,217,105.0,109.0,93.0,118.0,118.0,93.0,1.0,0.0,0.0,4.0,True,True,True,True,97
29700145,198,198,99.0,98.0,87.0,107.0,107.0,87.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700146,176,176,86.0,89.0,100.0,79.0,79.0,100.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700147,192,165,81.0,82.0,74.0,74.0,77.0,74.0,0.859375,-3.0,0.0,1.0,False,False,True,False,97
29700148,192,192,92.0,96.0,109.0,83.0,83.0,109.0,1.0,0.0,0.0,4.0,True,True,True,True,97
29700149,205,205,103.0,100.0,101.0,97.0,97.0,101.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700150,212,197,99.0,97.0,91.0,121.0,121.0,91.0,0.9292452830188679,0.0,0.0,2.0,False,True,True,False,97
29700151,176,176,87.0,86.0,87.0,87.0,89.0,85.0,1.0,-2.0,2.0,1.0,True,False,True,False,97
29700152,189,189,95.0,91.0,95.0,97.0,97.0,95.0,1.0,0.0,0.0,4.0,True,True,True,True,97
29700153,208,208,100.0,103.0,93.0,101.0,101.0,93.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700154,195,195,97.0,96.0,104.0,82.0,82.0,104.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700155,184,184,88.0,92.0,102.0,119.0,119.0,102.0,1.0,0.0,0.0,4.0,True,True,True,True,97
29700156,198,198,97.0,97.0,103.0,80.0,80.0,103.0,1.0,0.0,0.0,0.0,True,True,True,True,97
29700157,228,203,102.0,98.0,101.0,92.0,92.0,101.0,0.8903508771929824,0.0,0.0,4.0,False,True,True,False,97
29700158,189,189,94.0,92.0,72.0,96.0,94.0,74.0,1.0,2.0,-2.0,2.0,True,False,True,False,97
29700159,195,150,76.0,73.0,72.0,79.0,81.0,74.0,0.7692307692307693,-2.0,-2.0,3.0,False,False,True,False,97
29700160,196,128,63.0,65.0,62.0,49.0,49.0,60.0,0.6530612244897959,0.0,2.0,2.0,False,False,True,False,97
29700161,185,185,93.0,90.0,108.0,94.0,94.00001472445724,107.99999856724145,1.0,-1.4724457244597033e-05,1.4327585518003616e-06,3.0,True,True,True,True,97
29700162,193,193,97.0,95.0,104.0,108.0,108.0,104.0,1.0,0.0,0.0,2.0,True,True,True,True,97
29700163,200,200,101.0,99.0,101.0,110.0,109.99993430199207,101.00009055103239,1.0,6.56980079298819e-05,-9.055103238608808e-05,2.0,True,True,True,True,97
29700164,177,177,89.0,86.0,85.0,87.0,87.0,85.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700165,179,179,90.0,87.0,95.0,94.0,94.0000241125083,95.00001031583857,1.0,-2.411250829936762e-05,-1.031583856558882e-05,3.0,True,True,True,True,97
29700166,187,187,94.0,90.0,83.0,60.0,62.0,83.0,1.0,-2.0,0.0,4.0,True,False,True,False,97
29700167,193,193,94.0,95.0,82.0,90.0,90.0,84.0,1.0,0.0,-2.0,1.0,True,False,True,False,97
29700168,173,139,69.0,69.0,66.0,68.0,68.0,66.0,0.8034682080924855,0.0,0.0,0.0,False,True,True,False,97
29700169,180,180,89.0,89.0,74.0,103.0,103.00001597428789,74.00001085687204,1.0,-1.5974287890685446e-05,-1.0856872037834364e-05,0.0,True,True,True,True,97
29700170,208,208,100.0,102.0,86.0,90.0,90.0,86.0,1.0,0.0,0.0,2.0,True,True,True,True,97
29700171,186,186,96.0,89.0,84.0,104.0,104.0,84.0,1.0,0.0,0.0,7.0,True,True,False,False,97
29700172,214,214,105.0,106.0,102.0,119.0,119.0,102.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700173,187,187,91.0,93.0,103.0,88.0,88.0,103.0,1.0,0.0,0.0,2.0,True,True,True,True,97
29700174,181,181,88.0,91.0,87.0,95.0,95.0,87.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700175,191,108,53.0,53.0,50.0,53.0,53.0,47.0,0.5654450261780105,0.0,3.0,0.0,False,False,True,False,97
29700176,213,213,104.0,108.0,124.0,133.0,133.0,124.0,1.0,0.0,0.0,4.0,True,True,True,True,97
29700177,196,196,97.0,98.0,86.0,103.0,103.0,86.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700178,182,182,88.0,92.0,85.0,90.0,90.0,85.0,1.0,0.0,0.0,4.0,True,True,True,True,97
29700179,190,190,94.0,93.0,102.0,91.0,91.0,102.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700180,183,183,92.0,91.0,101.0,87.0,87.00008692848995,101.00004143236389,1.0,-8.69284899494005e-05,-4.14323638864289e-05,1.0,True,True,True,True,97
29700181,188,183,90.0,91.0,88.0,97.0,96.99993623468715,93.00010269213378,0.973404255319149,6.376531284502107e-05,-5.00010269213378,1.0,False,False,True,False,97
29700182,173,173,84.0,83.0,90.0,91.0,91.0,90.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700183,209,209,104.0,104.0,118.0,103.0,103.0,118.0,1.0,0.0,0.0,0.0,True,True,True,True,97
29700184,205,205,102.0,101.0,95.0,89.0,89.00002442456997,95.00001194472478,1.0,-2.442456997187037e-05,-1.1944724775503346e-05,1.0,True,True,True,True,97
29700185,173,173,84.0,84.0,84.0,60.0,60.0,84.0,1.0,0.0,0.0,0.0,True,True,True,True,97
29700186,233,170,85.0,82.0,80.0,73.0,73.0,78.0,0.7296137339055794,0.0,2.0,3.0,False,False,True,False,97
29700187,193,193,95.0,94.0,82.0,101.0,101.0,82.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700188,199,82,41.0,39.0,34.0,32.0,30.0,30.0,0.4120603015075377,2.0,4.0,2.0,False,False,True,False,97
29700189,182,182,90.0,91.0,98.0,94.0,94.0,98.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700190,195,195,100.0,95.0,99.0,111.0,111.0,99.0,1.0,0.0,0.0,5.0,True,True,False,False,97
29700191,184,184,90.0,92.0,95.0,101.0,99.0,97.0,1.0,2.0,-2.0,2.0,True,False,True,False,97
29700192,191,191,93.0,94.0,85.0,106.0,106.0,85.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700193,214,214,107.0,103.0,112.0,108.0,108.0,112.0,1.0,0.0,0.0,4.0,True,True,True,True,97
29700194,187,187,92.0,94.0,95.0,105.0,105.0000081459189,95.00000408224847,1.0,-8.145918897639604e-06,-4.082248466374949e-06,2.0,True,True,True,True,97
29700195,181,181,89.0,87.0,87.0,94.0,94.00004712487052,90.00008432970434,1.0,-4.712487051961034e-05,-3.000084329704336,2.0,True,False,True,False,97
29700196,194,194,95.0,94.0,99.0,89.0,91.00006589573083,97.00000915498175,1.0,-2.0000658957308275,1.999990845018246,1.0,True,False,True,False,97
29700197,194,193,93.0,96.0,78.0,86.0,85.999999241671,78.0000751634021,0.9948453608247423,7.583289942658666e-07,-7.516340210145245e-05,3.0,False,True,True,False,97
29700198,179,179,89.0,88.0,83.0,94.0,94.0,83.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700199,163,154,78.0,74.0,87.0,93.0,93.0,91.0,0.9447852760736196,0.0,-4.0,4.0,False,False,True,False,97
29700200,187,120,58.0,61.0,43.0,62.0,62.0,47.0,0.6417112299465241,0.0,-4.0,3.0,False,False,True,False,97
29700201,202,202,99.0,102.0,82.0,111.0,110.9999954134046,82.00000853588206,1.0,4.586595395039694e-06,-8.53588205984579e-06,3.0,True,True,True,True,97
29700202,181,181,89.0,90.0,104.0,92.0,92.0,104.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700203,189,86,42.0,42.0,44.0,44.0,40.0,42.0,0.455026455026455,4.0,2.0,0.0,False,False,True,False,97
29700204,194,194,97.0,93.0,96.0,113.0,113.0,96.0,1.0,0.0,0.0,4.0,True,True,True,True,97
29700205,200,200,98.0,99.0,80.0,102.0,102.00078633121034,80.00015641835869,1.0,-0.0007863312103353337,-0.00015641835868507314,1.0,True,True,True,True,97
29700206,187,181,91.0,90.0,84.0,78.0,76.0,84.0,0.9679144385026738,2.0,0.0,1.0,False,False,True,False,97
29700207,185,185,93.0,92.0,93.0,87.0,87.0,93.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700208,183,183,93.0,90.0,80.0,98.0,98.0,80.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700209,199,199,96.0,96.0,95.0,103.0,103.0,97.0,1.0,0.0,-2.0,0.0,True,False,True,False,97
29700210,192,192,96.0,94.0,87.0,106.0,106.0,87.0,1.0,0.0,0.0,2.0,True,True,True,True,97
29700211,173,173,84.0,87.0,84.0,96.0,96.0,87.0,1.0,0.0,-3.0,3.0,True,False,True,False,97
29700212,185,185,92.0,92.0,95.0,90.0,91.0,94.0,1.0,-1.0,1.0,0.0,True,False,True,False,97
29700213,197,197,99.0,98.0,107.0,100.0,100.00001329185227,106.99999399149397,1.0,-1.3291852269503579e-05,6.0085060340497876e-06,1.0,True,True,True,True,97
29700214,173,173,85.0,85.0,96.0,108.0,108.0,96.0,1.0,0.0,0.0,0.0,True,True,True,True,97
29700215,190,190,94.0,95.0,95.0,95.0,94.99995731534598,97.00007282918679,1.0,4.268465401935373e-05,-2.0000728291867915,1.0,True,False,True,False,97
29700216,181,181,89.0,85.0,89.0,101.0,101.0,89.0,1.0,0.0,0.0,4.0,True,True,True,True,97
29700217,200,189,93.0,94.0,93.0,99.0,97.0,92.0,0.945,2.0,1.0,1.0,False,False,True,False,97
29700218,204,204,102.0,99.0,87.0,73.0,73.0,87.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700219,182,182,90.0,90.0,81.0,101.0,103.0,81.0,1.0,-2.0,0.0,0.0,True,False,True,False,97
29700220,194,194,96.0,97.0,95.0,100.0,100.00001093671506,95.0000106164098,1.0,-1.0936715057141555e-05,-1.0616409795716208e-05,1.0,True,True,True,True,97
29700221,181,181,88.0,87.0,78.0,95.0,95.0,78.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700222,192,192,95.0,96.0,104.0,119.0,121.0,102.0,1.0,-2.0,2.0,1.0,True,False,True,False,97
29700223,189,189,93.0,93.0,90.0,86.0,86.0,90.0,1.0,0.0,0.0,0.0,True,True,True,True,97
29700224,190,190,92.0,92.0,112.0,79.0,79.0,112.0,1.0,0.0,0.0,0.0,True,True,True,True,97
29700225,186,123,59.0,61.0,67.0,77.0,75.0,67.0,0.6612903225806451,2.0,0.0,2.0,False,False,True,False,97
29700226,185,185,92.0,93.0,84.0,90.0,90.0,84.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700227,181,107,52.0,53.0,55.0,56.0,51.0,57.0,0.5911602209944752,5.0,-2.0,1.0,False,False,True,False,97
29700228,196,196,98.0,95.0,97.0,87.0,87.0,97.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700229,181,181,88.0,91.0,93.0,89.0,89.0,93.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700230,193,193,96.0,95.0,90.0,94.0,94.00015103835062,90.00001193954671,1.0,-0.00015103835062291182,-1.1939546709527349e-05,1.0,True,True,True,True,97
29700231,241,241,118.0,116.0,103.0,108.0,108.00003296101079,102.9999921136278,1.0,-3.2961010788312706e-05,7.886372202392522e-06,2.0,True,True,True,True,97
29700232,189,189,95.0,91.0,94.0,90.0,90.0,94.0,1.0,0.0,0.0,4.0,True,True,True,True,97
29700233,190,136,66.0,69.0,74.0,62.0,62.0,70.0,0.7157894736842105,0.0,4.0,3.0,False,False,True,False,97
29700234,184,131,66.0,65.0,72.0,84.0,82.0,72.0,0.7119565217391305,2.0,0.0,1.0,False,False,True,False,97
29700235,194,194,97.0,95.0,95.0,67.0,67.0,95.0,1.0,0.0,0.0,2.0,True,True,True,True,97
29700236,182,182,90.0,89.0,101.0,97.0,97.0,101.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700237,201,201,100.0,97.0,96.0,118.0,118.0,96.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700238,184,184,93.0,91.0,92.0,102.0,102.0,92.0,1.0,0.0,0.0,2.0,True,True,True,True,97
29700239,185,185,89.0,95.0,91.0,105.0,105.00004226607653,90.9999867097356,1.0,-4.226607653379233e-05,1.3290264405441121e-05,6.0,True,True,False,False,97
29700240,176,144,72.0,71.0,76.0,70.0,70.0,76.0,0.8181818181818182,0.0,0.0,1.0,False,True,True,False,97
29700241,203,197,100.0,94.0,93.0,96.0,93.0,93.0,0.9704433497536946,3.0,0.0,6.0,False,False,False,False,97
29700242,197,197,97.0,98.0,88.0,107.0,107.0,88.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700243,208,208,104.0,102.0,97.0,117.0,117.0,97.0,1.0,0.0,0.0,2.0,True,True,True,True,97
29700244,179,179,86.0,87.0,94.0,89.0,89.0,94.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700245,176,176,86.0,85.0,62.0,84.0,84.0,62.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700246,179,179,89.0,88.0,88.0,101.0,101.0,90.0,1.0,0.0,-2.0,1.0,True,False,True,False,97
29700247,190,132,66.0,65.0,66.0,57.0,57.0,59.0,0.6947368421052632,0.0,7.0,1.0,False,False,True,False,97
29700248,199,85,41.0,42.0,34.0,51.0,46.0,32.0,0.4271356783919598,5.0,2.0,1.0,False,False,True,False,97
29700249,185,185,93.0,91.0,88.0,98.0,98.0,88.0,1.0,0.0,0.0,2.0,True,True,True,True,97
29700250,194,194,96.0,96.0,88.0,105.0,104.0,89.0,1.0,1.0,-1.0,0.0,True,False,True,False,97
29700251,176,105,52.0,53.0,52.0,57.0,55.0,52.0,0.5965909090909091,2.0,0.0,1.0,False,False,True,False,97
29700252,201,201,98.0,102.0,107.0,98.0,98.00012423601532,107.00004921234301,1.0,-0.00012423601532418616,-4.921234301491495e-05,4.0,True,True,True,True,97
29700253,194,194,95.0,96.0,79.0,90.0,90.0,79.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700254,196,196,97.0,97.0,101.0,116.0,114.0,103.0,1.0,2.0,-2.0,0.0,True,False,True,False,97
29700255,195,195,96.0,97.0,108.0,106.0,106.00000912715015,108.00000659999688,1.0,-9.127150150334273e-06,-6.599996879685932e-06,1.0,True,True,True,True,97
29700256,178,175,87.0,87.0,81.0,77.0,79.00041464556323,82.99988527489728,0.9831460674157303,-2.0004146455632252,-1.9998852748972809,0.0,False,False,True,False,97
29700257,183,183,92.0,91.0,78.0,93.0,93.00006136482978,78.00003212678844,1.0,-6.136482977581181e-05,-3.212678844022321e-05,1.0,True,True,True,True,97
29700258,179,179,86.0,88.0,93.0,83.0,83.0,93.0,1.0,0.0,0.0,2.0,True,True,True,True,97
29700259,186,184,92.0,91.0,91.0,95.0,96.99994007715082,90.99995215780912,0.989247311827957,-1.999940077150825,4.7842190880942326e-05,1.0,False,False,True,False,97
29700260,198,152,73.0,76.0,67.0,81.0,83.0,71.0,0.7676767676767676,-2.0,-4.0,3.0,False,False,True,False,97
29700261,204,204,101.0,101.0,99.0,97.0,97.00005440298965,99.0000298676233,1.0,-5.440298964742851e-05,-2.986762329726389e-05,0.0,True,True,True,True,97
29700262,198,198,98.0,99.0,94.0,84.0,84.0,94.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700263,205,205,100.0,101.0,82.0,101.0,99.0,84.0,1.0,2.0,-2.0,1.0,True,False,True,False,97
29700264,189,189,93.0,93.0,86.0,95.0,95.0,86.0,1.0,0.0,0.0,0.0,True,True,True,True,97
29700265,183,183,93.0,88.0,99.0,102.0,105.0,97.0,1.0,-3.0,2.0,5.0,True,False,False,False,97
29700266,193,193,94.0,96.0,97.0,105.0,106.0,97.0,1.0,-1.0,0.0,2.0,True,False,True,False,97
29700267,203,115,56.0,55.0,48.0,61.0,55.0,48.0,0.5665024630541872,6.0,0.0,1.0,False,False,True,False,97
29700268,208,195,96.0,96.0,93.0,117.0,115.0,90.0,0.9375,2.0,3.0,0.0,False,False,True,False,97
29700269,177,177,85.0,86.0,97.0,81.0,81.00011706456813,97.00002246161782,1.0,-0.00011706456812987653,-2.2461617817270962e-05,1.0,True,True,True,True,97
29700270,193,131,66.0,63.0,64.0,61.0,59.0,61.0,0.6787564766839378,2.0,3.0,3.0,False,False,True,False,97
29700271,186,144,71.0,71.0,71.0,68.0,66.0,71.0,0.7741935483870968,2.0,0.0,0.0,False,False,True,False,97
29700272,194,194,96.0,91.0,82.0,100.0,100.00012706847593,82.0000801339921,1.0,-0.00012706847593335624,-8.013399209971794e-05,5.0,True,True,False,False,97
29700273,208,208,104.0,100.0,108.0,99.0,99.0,108.0,1.0,0.0,0.0,4.0,True,True,True,True,97
29700274,190,190,94.0,95.0,99.0,92.0,92.0,99.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700275,192,192,95.0,92.0,78.0,108.0,108.0,78.0,1.0,0.0,0.0,3.0,True,True,True,True,97
29700276,190,164,80.0,78.0,68.0,91.0,87.0,68.0,0.8631578947368421,4.0,0.0,2.0,False,False,True,False,97
29700277,198,198,101.0,96.0,101.0,113.0,112.97469582672663,101.02530929018137,1.0,0.0253041732733692,-0.025309290181368738,5.0,True,True,False,False,97
29700278,190,190,93.0,95.0,91.0,96.0,96.00002215065238,91.0000283407012,1.0,-2.2150652384311798e-05,-2.83407012062753e-05,2.0,True,True,True,True,97
29700279,191,151,77.0,72.0,73.0,87.0,87.0,75.0,0.7905759162303665,0.0,-2.0,5.0,False,False,False,False,97
29700280,180,162,80.0,80.0,83.0,96.0,94.0,86.0,0.9,2.0,-3.0,0.0,False,False,True,False,97
29700281,200,200,98.0,97.0,100.0,105.0,104.0,101.0,1.0,1.0,-1.0,1.0,True,False,True,False,97
29700282,192,147,71.0,74.0,61.0,81.0,84.0,63.0,0.765625,-3.0,-2.0,3.0,False,False,True,False,97
29700283,188,188,93.0,92.0,87.0,102.0,102.0,87.0,1.0,0.0,0.0,1.0,True,True,True,True,97
29700284,195,195,95.0,97.0,92.0,93.0,93.0,92.0,1.0,0.0,0.0,2.0,True,True,True,True,97
29700285,176,152,75.0,75.0,72.0,83.0,86.0,75.0,0.8636363636363636,-3.0,-3.0,0.0,False,False,True,False,97
29700286,212,212,103.0,104.0,103.0,107.0,107.0,103.0,1.0,0.0,0.0,1.0,True,True,True,True,97
