player_id,player_name,A_r,M_r
1631245,Quenton Jackson,123.36420197946816,48.972614085554135
1631246,Vince Williams Jr.,326.3533856935449,103.94704623973564
1631247,Luke Travers,31.836306433791155,1.9896374183967025
1631248,Baylor Scheierman,219.38298967151124,84.53461330227071
1631250,Pete Nance,92.54917949241181,49.24725667441072
1631255,Karlo Matković,109.89700178624523,51.06434992769117
1631260,AJ Green,628.7088535013453,267.33235524478386
1631288,Jamal Cain,39.74053500101424,11.926847714716965
1631321,Sidy Cissoko,313.8461628800106,102.13574456013835
1631323,Simone Fontecchio,488.06135455683324,174.88546868192034
1631342,Daeqwon Plowden,65.31228900744577,11.874741969242894
1631451,Javonte Cooke,41.71335228146182,5.953441323451576
1641705,Victor Wembanyama,391.3147812541861,139.6594007301366
1641706,Brandon Miller,595.6847767441186,211.14306114346851
1641707,Taylor Hendricks,178.373645336512,60.05633361112744
1641708,Amen Thompson,167.04989285540103,34.91311775501833
1641709,Ausar Thompson,41.70921064976364,11.918585321050218
1641710,Anthony Black,491.3112692348475,170.0014692791196
1641711,Gradey Dick,292.31254916810656,91.07260914495897
1641712,Rayan Rupert,138.62851100244342,43.01016019661248
1641713,GG Jackson,213.83453582638174,69.56501081069786
1641715,Cam Whitmore,109.92213227203267,31.36902446960951
1641716,Jarace Walker,462.87277149162435,165.682765100212
1641717,Cason Wallace,375.5445750318164,126.76448845693722
1641718,Keyonte George,574.8025662242832,216.24515215256147
1641722,Jordan Hawkins,189.60845621268584,58.06413093959394
1641723,Kobe Bufkin,23.918419863708518,5.976499398251208
1641724,Jett Howard,178.396867053567,63.98218417628945
1641725,Trey Alexander,5.994804697699806,3.995843878148283
1641726,Dereck Lively II,0.0,0.0
1641729,Brice Sensabaugh,512.8676490778045,176.66396348002576
1641730,Noah Clowney,569.9405089539041,181.4321342350656
1641731,Bilal Coulibaly,224.93415547334388,59.60168560522897
1641732,Colby Jones,3.9986141859809052,0.0
1641733,Nick Smith Jr.,134.85647035730508,52.73536339920261
1641737,Adem Bona,9.984421290535755,3.993768276362052
1641738,Kobe Brown,115.70768552281525,35.341191378879934
1641739,Toumani Camara,704.1895927772655,259.6775501269427
1641740,Jaylen Clark,138.62295366321263,40.96335599188231
1641744,Zach Edey,9.98511371767469,1.9961920709035923
1641747,DaRon Holmes II,73.11016345090803,29.61893556607095
1641748,Andre Jackson Jr.,51.56239657339103,9.909730107178275
1641750,Ryan Kalkbrenner,3.9979213990013847,0.0
1641752,Bobi Klintman,23.91772827582024,5.981329988241841
1641753,Chris Livingston,5.995497124672399,0.0
1641755,Kevin McCullar Jr.,33.81733652399732,11.924055002125757
1641757,Jordan Miller,142.45316037917019,48.696182277525104
1641763,Julian Phillips,98.33608929641922,31.487243062326314
1641764,Brandin Podziemski,451.0686237297293,167.0664952704703
1641765,Olivier-Maxence Prosper,117.62398561290189,47.11542043074011
1641767,Ben Sheppard,312.06628771655267,110.16897168556602
1641772,Nae'Qwan Tomlin,172.70713954984694,38.83928286687075
1641774,Tristan Vukcevic,157.65262881583328,42.8836714565694
1641775,Jordan Walsh,168.9452525938171,63.961216044395414
1641780,Johni Broome,9.984421290535755,0.0
1641783,Tristan da Silva,375.5636963768284,138.09712119072026
1641787,Tosan Evbuomwan,0.0,0.0
1641790,PJ Hall,9.985112998117945,5.992036908959444
1641794,Dillon Jones,5.994804697699806,1.9975757255878448
1641796,Pelle Larsson,248.80227259419323,80.26097999072125
1641801,Emanuel Miller,11.97784808933968,3.9903100975023458
1641809,Drew Peterson,23.91219843934681,0.0
1641810,Antonio Reeves,23.914264830284072,11.95506040258831
1641813,Mark Sears,15.961942043214455,7.980625227540355
1641815,Isaiah Stevens,1.9996534864594093,0.0
1641816,Hunter Tyson,65.29309383720597,13.840734630314468
1641824,Matas Buzelis,571.4132274994184,206.8000456979465
1641842,Ronald Holland II,256.0964392401095,59.09472907110245
1641854,Craig Porter Jr.,138.61892696065905,50.70114463251694
1641871,Duop Reath,107.9938823838602,45.08755118642735
1641989,Elijah Harkless,13.971277044695249,3.993078007643845
1641998,Trey Jemison III,0.0,0.0
1642066,Myron Gardner,92.53276925999307,37.41264621691332
1642258,Zaccharie Risacher,354.6155225630246,125.96131595748827
1642259,Alex Sarr,228.6174660880507,76.78542367220892
1642260,Nikola Topić,7.991688956181063,1.998614666101029
1642261,Dalton Knecht,189.61295628959803,58.008563611498275
1642262,Cody Williams,140.53134734900672,31.279397182135146
1642263,Reed Sheppard,595.45212827288,229.65327834409032
1642264,Stephon Castle,312.07937932313354,90.89225501867085
1642265,Rob Dillingham,78.92916625461517,25.65785432023044
1642266,Ja'Kobe Walter,281.5366040354384,98.78598225501797
1642267,Bub Carrington,530.9586121583408,204.0261641211547
1642268,Isaiah Collier,155.7122853966394,46.676783888174604
1642269,Devin Carter,104.1640933322431,17.66003801410877
1642270,Donovan Clingan,312.0400610290786,102.33199133416278
1642271,Kyle Filipowski,267.00100838740707,89.7123921514941
1642272,Jared McCain,265.26366428129205,103.27308142969379
1642273,Kyshawn George,446.0836722460519,165.18164472609686
1642274,Yves Missi,1.9996534864594093,0.0
1642275,Tidjane Salaün,155.73578831093002,66.14957669869993
1642276,Kel'el Ware,295.929691521083,119.35754043837585
1642277,Johnny Furphy,138.6393731186483,44.86229359040331
1642278,Tyler Kolek,191.47156535208046,69.7386328638825
1642280,Trentyn Flowers,1.9996534864594093,0.0
1642281,Jaylon Tyson,417.0738106396959,196.62947074101797
1642282,Hunter Sallis,0.0,0.0
1642285,Cam Spencer,462.88332770250616,203.3767229387636
1642345,Oso Ighodaro,1.9996534864594093,0.0
1642346,Ryan Dunn,239.62118670185734,76.72364949680423
1642347,Jamal Shead,359.82268601754043,114.09744671006824
1642348,Justin Edwards,211.97481702489267,71.24106407274023
1642349,Ajay Mitchell,250.63085294125995,86.1659736688462
1642352,Keshad Johnson,49.59090823748639,15.880723418264393
1642353,Cam Christie,82.82183429606735,23.62947068677133
1642354,KJ Simpson,77.0123286433368,23.67233565556787
1642355,Bronny James,53.5139686638364,21.823920486416238
1642357,David Jones Garcia,9.986498332017172,5.992037628516189
1642358,AJ Johnson,53.5222245543007,13.877026914657474
1642359,Pacôme Dadiet,15.961252851278381,1.9972312513520694
1642363,Nique Clifford,272.48488718453194,85.7955308158998
1642364,Jamir Watkins,134.8587775364542,31.259131514739934
1642366,Quinten Post,432.44848642498414,151.65679361060342
1642367,Jonathan Mogbo,0.0,0.0
1642368,N'Faly Dante,0.0,0.0
1642377,Jaylen Wells,514.4899277396008,176.63037424482425
1642382,Branden Carlson,115.68731270384278,41.169995614768766
1642383,Walter Clayton Jr.,297.7485763076937,87.06741696165751
1642384,Isaiah Crawford,7.990996889007538,1.998614666101029
1642396,Blake Hinson,17.95952052753701,11.975088809599068
1642400,Tristan Enaruna,3.9979213990013847,0.0
1642402,Enrique Freeman,0.0,0.0
1642403,Isaac Jones,3.9979213990013847,0.0
1642404,Chaz Lanier,88.67400211003753,29.57142370826847
1642419,Jamison Battle,104.12248694661993,43.147834922318545
1642434,Riley Minix,5.996882458654569,1.998960819551523
1642443,Jahmir Young,13.969202160803986,3.989619228468165
1642449,Tolu Smith,0.0,0.0
1642450,Daniss Jenkins,221.24462994647567,84.59617566259979
1642461,Spencer Jones,230.45738457758014,96.1014522853619
1642484,RayJ Dennis,77.01835886344435,23.68804483851668
1642502,Malevy Leons,3.9979213990013847,0.0
1642530,Yuki Kawamura,25.899429777785418,7.9668281680827215
1642843,Cooper Flagg,324.5267985360128,98.35012985098805
1642844,Dylan Harper,217.50747774830091,55.80692469908641
1642845,VJ Edgecombe,537.4745620983458,187.6237574738489
1642846,Ace Bailey,415.37544487694504,138.9646664672651
1642847,Jeremiah Fears,352.785419398756,110.52685544668644
1642848,Tre Johnson,420.54499150104505,159.0818464468867
1642849,Nolan Traore,185.88544560282176,62.031931963800155
1642851,Kon Knueppel,768.4897182072233,333.13025670828915
1642852,Derik Queen,107.97078350336554,31.505984484409815
1642853,Rasheer Fleming,96.40323195928791,23.62979678545191
1642854,Asa Newell,132.91231168017197,52.66300209779711
1642855,Noa Essengue,3.9979213990013847,0.0
1642856,Egor Dëmin,552.186800937656,214.9266731344198
1642857,Kasparas Jakučionis,167.10931267237925,75.80790462163667
1642859,Jase Richardson,132.91506664618748,48.81751719338684
1642860,Will Riley,213.84018731883677,69.49063029724765
1642862,Liam McNeeley,113.76715535559565,43.159105871702785
1642863,Khaman Maluach,15.95917760725554,0.0
1642864,Hugo González,153.81981943879344,50.51945135611397
1642866,Joan Beringer,0.0,0.0
